出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
110/05/15,108,3,3338,泰碩,3272007,2489890,--,--,782117,--,--,782117,477432,--,304685,-4692,299993,86821,213172,--,--,213172,-8339,--,204833,213172,--,--,204833,--,--,2.46
110/05/15,108,3,3346,麗清,3035776,2531598,--,--,504178,--,--,504178,486913,--,17265,-25132,-7867,-3349,-4518,--,--,-4518,-55740,--,-60258,-4518,--,--,-60258,--,--,-0.06
110/05/15,108,3,3356,奇偶,1059427,647924,--,--,411503,--,--,411503,377802,--,33701,41171,74872,13302,61570,--,--,61570,1263,--,62833,59631,--,1939,60840,--,1993,0.67
110/05/15,108,3,3376,新日興,7883166,6028551,--,--,1854615,--,--,1854615,623954,--,1230661,167293,1397954,509452,888502,0,--,888502,-89415,--,799087,888502,--,0,799087,--,0,4.97
110/05/15,108,3,3380,明泰,11147438,9235658,--,--,1911780,--,--,1911780,1778921,--,132859,117460,250319,77375,172944,--,--,172944,-106144,--,66800,172944,--,--,66800,--,--,0.32
110/05/15,108,3,3383,新世紀,531824,618953,--,--,-87129,--,--,-87129,104325,--,-191454,-37572,-229026,-3272,-225754,--,--,-225754,3421,--,-222333,-225754,--,0,-222333,--,0,-3.23
110/05/15,108,3,3406,玉晶光,8264883,4520723,--,--,3744160,--,--,3744160,1574878,--,2169282,-39126,2130156,601222,1528934,--,--,1528934,-161629,--,1367305,1523844,--,5090,1362695,--,4610,15.13
110/05/15,108,3,3413,京鼎,5023990,3921305,--,--,1102685,--,--,1102685,626828,--,475857,-23232,452625,78184,374441,--,--,374441,-54593,--,319848,375588,--,-1147,320995,--,-1147,4.54
110/05/15,108,3,3416,融程電,1259316,792282,--,--,467034,1123,0,465911,258673,--,207238,25807,233045,46317,186728,--,--,186728,12614,--,199342,186728,--,--,199342,--,--,2.59
110/05/15,108,3,3419,譁裕,1157670,973793,--,--,183877,--,--,183877,283266,1636,-97753,65115,-32638,-1522,-31116,--,--,-31116,-20079,--,-51195,-26870,--,-4246,-46949,--,-4246,-0.22
110/05/15,108,3,3432,台端,44265,28613,--,--,15652,--,--,15652,29201,--,-13549,99931,86382,32075,54307,--,--,54307,4674,--,58981,54307,0,0,58981,0,0,0.82
110/05/15,108,3,3437,榮創,2822966,2579551,--,--,243415,--,--,243415,424001,--,-180586,-16,-180602,-5174,-175428,--,--,-175428,-18159,--,-193587,-175428,--,--,-193587,--,--,-1.21
110/05/15,108,3,3443,創意,7413137,4964415,--,--,2448722,--,--,2448722,2094340,--,354382,89050,443432,85224,358208,--,--,358208,-2231,--,355977,358208,--,--,355977,--,--,2.67
110/05/15,108,3,3450,聯鈞,4383509,3417083,--,--,966426,--,--,966426,427028,--,539398,91264,630662,184049,446613,--,--,446613,-32713,--,413900,194031,--,252582,179165,--,234735,1.33
110/05/15,108,3,3454,晶睿,5224340,3636483,--,--,1587857,--,--,1587857,1317557,--,270300,25652,295952,58165,237787,--,--,237787,3542,--,241329,264417,--,-26630,267980,--,-26651,3.07
110/05/15,108,3,3481,群創,186393293,181997479,--,--,4395814,--,--,4395814,17197245,--,-12801431,2948876,-9852555,728752,-10581307,--,--,-10581307,-850403,--,-11431710,-10583525,--,2218,-11433543,--,1833,-1.06
110/05/15,108,3,3494,誠研,770948,702618,--,--,68330,--,--,68330,332934,--,-264604,83832,-180772,11131,-191903,--,--,-191903,4024,--,-187879,-150922,--,-40981,-146898,--,-40981,-0.84
110/05/15,108,3,3501,維熹,3826996,2847940,--,--,979056,--,--,979056,512575,--,466481,122703,589184,145146,444038,--,--,444038,-92292,--,351746,432872,--,11166,340580,--,11166,3.66
110/05/15,108,3,3504,揚明光,3644170,2857247,--,--,786923,--,--,786923,761360,--,25563,31615,57178,4186,52992,--,--,52992,-20812,--,32180,51698,--,1294,30893,--,1287,0.45
110/05/15,108,3,3515,華擎,9552222,7838484,--,--,1713738,--,--,1713738,1217016,--,496722,27167,523889,78977,444912,--,--,444912,40652,--,485564,403840,--,41072,444492,--,41072,3.35
110/05/15,108,3,3518,柏騰,397436,345790,--,--,51646,--,--,51646,125297,--,-73651,12035,-61616,28796,-90412,--,--,-90412,-34618,--,-125030,-90411,--,-1,-125029,--,-1,-1.14
110/05/15,108,3,3528,安馳,3030583,2619557,--,--,411026,--,--,411026,221903,--,189123,-22242,166881,34272,132609,--,--,132609,-11354,--,121255,--,--,--,--,--,--,2.02
110/05/15,108,3,3530,晶相光,1616079,1292075,--,--,324004,--,--,324004,227931,--,96073,20012,116085,17265,98820,--,--,98820,-1036,--,97784,98820,--,--,97784,--,--,1.27
110/05/15,108,3,3532,台勝科,8899807,6168747,--,--,2731060,--,--,2731060,481453,--,2249607,188064,2437671,491516,1946155,--,--,1946155,13112,--,1959267,1946155,--,--,1959267,--,--,5.02
110/05/15,108,3,3533,嘉澤,11017258,7191027,--,--,3826231,--,--,3826231,1976400,--,1849831,161710,2011541,488865,1522676,--,--,1522676,-140857,--,1381819,1472959,--,49717,1333466,--,48353,14.28
110/05/15,108,3,3535,晶彩科,1572563,1112641,--,--,459922,--,--,459922,284855,--,175067,10387,185454,447,185007,--,--,185007,-631,--,184376,185007,--,--,184376,--,--,2.34
110/05/15,108,3,3536,誠創,947824,894606,--,--,53218,--,--,53218,142175,--,-88957,-12167,-101124,0,-101124,--,--,-101124,-16349,--,-117473,-89222,--,-11902,-102541,--,-14932,-0.83
110/05/15,108,3,3545,敦泰,6352830,4922274,--,--,1430556,--,--,1430556,1777572,--,-347016,117784,-229232,27025,-256257,--,--,-256257,17603,--,-238654,-231810,--,-24447,-214824,--,-23830,-0.84
110/05/15,108,3,3550,聯穎,2526670,2072046,--,--,454624,--,--,454624,412799,--,41825,13342,55167,32376,22791,--,--,22791,-62867,--,-40076,21176,--,1615,-41355,--,1279,0.25
110/05/15,108,3,3557,嘉威,544285,338332,--,--,205953,--,--,205953,188984,0,16969,7298,24267,2479,21788,--,--,21788,-21503,--,285,21788,--,0,285,--,0,0.26
110/05/15,108,3,3563,牧德,2093625,708916,--,--,1384709,--,--,1384709,431119,--,953590,14747,968337,187363,780974,--,--,780974,-1792,--,779182,767652,--,13322,766713,--,12469,18.02
110/05/15,108,3,3576,聯合再生,14258631,14742312,--,--,-483681,14637,--,-498318,1875826,-11880,-2386024,-305119,-2691143,48839,-2739982,--,--,-2739982,578662,--,-2161320,-2706918,--,-33064,-2135748,--,-25572,-1.08
110/05/15,108,3,3583,辛耘,3204938,2106180,--,--,1098758,--,--,1098758,755169,--,343589,22895,366484,81314,285170,--,--,285170,-2879,--,282291,285170,--,--,282291,--,--,3.55
110/05/15,108,3,3588,通嘉,762102,496774,--,--,265328,--,--,265328,253344,--,11984,8540,20524,6513,14011,--,--,14011,263,--,14274,14011,--,--,14274,--,--,0.3
110/05/15,108,3,3591,艾笛森,1778696,1454868,--,--,323828,--,--,323828,319054,--,4774,18861,23635,14381,9254,--,--,9254,-50459,--,-41205,3500,--,5754,-45383,--,4178,0.03
110/05/15,108,3,3593,力銘,417045,463099,--,--,-46054,--,--,-46054,86201,--,-132255,-28292,-160547,5654,-166201,--,--,-166201,-1382,--,-167583,-166201,--,--,-167583,--,--,-2.54
110/05/15,108,3,3596,智易,25170480,21913512,--,--,3256968,--,--,3256968,1899604,--,1357364,33521,1390885,286655,1104230,--,--,1104230,3142,--,1107372,1043846,--,60384,1046913,--,60459,5.52
110/05/15,108,3,3605,宏致,5240294,4069542,--,--,1170752,--,--,1170752,1008032,--,162720,108881,271601,33478,238123,--,--,238123,-52803,--,185320,243268,--,-5145,176300,--,9020,1.99
110/05/15,108,3,3607,谷崧,3375260,3425108,--,--,-49848,--,--,-49848,508130,21132,-536846,417164,-119682,30105,-149787,44980,--,-104807,-270968,--,-375775,-90958,--,-13849,-360641,--,-15134,-0.75
110/05/15,108,3,3617,碩天,6782116,3856759,--,--,2925357,--,--,2925357,2220370,--,704987,58201,763188,162232,600956,0,--,600956,-15679,--,585277,590403,--,10553,575191,--,10086,7.29
110/05/15,108,3,3622,洋華,593882,524021,--,--,69861,--,--,69861,156304,--,-86443,197018,110575,-4386,114961,-6350,--,108611,296950,--,405561,107914,--,697,404864,--,697,0.72
110/05/15,108,3,3645,達邁,1331135,962776,--,--,368359,--,--,368359,234960,--,133399,-5829,127570,40840,86730,--,--,86730,-834,--,85896,97439,--,-10709,96605,--,-10709,0.75
110/05/15,108,3,3653,健策,3961558,2813441,--,--,1148117,--,--,1148117,518796,--,629321,65140,694461,130553,563908,--,--,563908,-24902,--,539006,563908,--,--,539006,--,--,4.75
110/05/15,108,3,3661,世芯-KY,2892332,1750164,--,--,1142168,--,--,1142168,851509,--,290659,63058,353717,61783,291934,--,--,291934,60350,--,352284,291934,--,--,352284,--,--,4.86
110/05/15,108,3,3665,貿聯-KY,17239047,13142875,--,--,4096172,--,--,4096172,2423736,--,1672436,90726,1763162,408377,1354785,--,--,1354785,-109471,--,1245314,1351767,--,3018,1242675,--,2639,11.46
110/05/15,108,3,3669,圓展,1596506,852993,--,--,743513,--,--,743513,724757,--,18756,12333,31089,10506,20583,--,--,20583,1878,--,22461,20583,--,--,22461,--,--,0.22
110/05/15,108,3,3673,TPK-KY,99662156,95570465,--,--,4091691,--,--,4091691,3515429,--,576262,350635,926897,525976,400921,--,--,400921,315436,--,716357,307064,--,93857,612098,--,104259,0.76
110/05/15,108,3,3679,新至陞,2723612,2177266,--,--,546346,--,--,546346,361033,--,185313,96981,282294,49822,232472,--,--,232472,-68964,--,163508,232472,--,--,163508,--,--,3.73
110/05/15,108,3,3682,亞太電,10548869,10162490,--,--,386379,--,--,386379,4326743,--,-3940364,3767,-3936597,-4845,-3931752,--,--,-3931752,-24,--,-3931776,-3927846,--,-3906,-3927855,--,-3921,-0.91
110/05/15,108,3,3686,達能,97988,118641,--,--,-20653,--,--,-20653,37183,--,-57836,35304,-22532,0,-22532,-36399,--,-58931,--,--,-58931,--,--,--,--,--,--,-0.19
110/05/15,108,3,3694,海華,5685607,5168566,--,--,517041,--,--,517041,621399,--,-104358,-23970,-128328,0,-128328,--,--,-128328,7783,--,-120545,-128328,--,--,-120545,--,--,-0.85
110/05/15,108,3,3701,大眾控,5228853,4378413,--,--,850440,--,--,850440,782336,--,68104,118985,187089,60211,126878,--,--,126878,-150073,--,-23195,47076,--,79802,-52903,--,29708,0.25
110/05/15,108,3,3702,大聯大,381828772,365188480,--,--,16640292,--,--,16640292,9442415,--,7197877,-1128059,6069818,1316573,4753245,--,--,4753245,259138,--,5012383,4718043,--,35202,4969372,--,43011,2.81
110/05/15,108,3,3703,欣陸,17072443,15015163,--,--,2057280,--,--,2057280,1013407,--,1043873,-450599,593274,298849,294425,--,--,294425,66433,--,360858,248848,--,45577,299816,--,61042,0.3
110/05/15,108,3,3704,合勤控,18992062,14762173,--,--,4229889,--,--,4229889,3676169,--,553720,-219495,334225,36560,297665,--,--,297665,-97718,--,199947,300578,--,-2913,205482,--,-5535,0.7
110/05/15,108,3,3705,永信,5915039,3120782,--,--,2794257,--,--,2794257,2166902,--,627355,53325,680680,173895,506785,--,--,506785,9393,--,516178,507648,--,-863,515101,--,1077,1.91
110/05/15,108,3,3706,神達,25512467,21914900,--,--,3597567,--,--,3597567,3401073,--,196494,1814224,2010718,176274,1834444,--,--,1834444,714222,--,2548666,1862172,--,-27728,2576851,--,-28185,1.75
110/05/15,108,3,3708,上緯投控,4508211,3628277,--,--,879934,--,--,879934,586905,--,293029,331934,624963,187135,437828,51110,--,488938,-39213,--,449725,462515,--,26423,440414,--,9311,5.03
110/05/15,108,3,3711,日月光投控,297159663,252697420,--,--,44462243,--,--,44462243,29640778,--,14821465,-40955,14780510,3529821,11250689,--,--,11250689,-114963,--,11135726,10466508,--,784181,10510657,--,625069,2.46
110/05/15,108,3,3712,永崴投控,6203097,5745190,--,--,457907,--,--,457907,831214,--,-373307,211893,-161414,58749,-220163,--,--,-220163,208657,--,-11506,-221941,--,1778,-12405,--,899,-0.9
110/05/15,108,3,4104,佳醫,4753392,3825659,--,--,927733,67400,67362,927695,563823,--,363872,216443,580315,100049,480266,--,--,480266,63180,--,543446,399633,--,80633,457931,--,85515,3.12
110/05/15,108,3,4106,雃博,1519848,881363,--,--,638485,--,--,638485,543698,--,94787,3012,97799,28437,69362,--,--,69362,-18612,--,50750,68608,--,754,49772,--,978,0.68
110/05/15,108,3,4108,懷特,81360,25765,--,--,55595,--,--,55595,194943,--,-139348,25359,-113989,--,-113989,--,--,-113989,5699,--,-108290,-95257,--,-18732,-84548,--,-23742,-0.58
110/05/15,108,3,4119,旭富,1835788,1070807,--,--,764981,--,--,764981,191693,--,573288,31764,605052,123449,481603,--,--,481603,31589,--,513192,481603,0,0,513192,0,0,6.06
110/05/15,108,3,4133,亞諾法,310833,175297,--,--,135536,0,0,135536,137614,--,-2078,2811,733,-445,1178,--,--,1178,994,--,2172,1178,--,--,2172,--,--,0.02
110/05/15,108,3,4137,麗豐-KY,3721344,566893,--,--,3154451,--,--,3154451,1841998,--,1312453,134690,1447143,392143,1055000,--,--,1055000,-142411,--,912589,1055000,--,--,912589,--,--,13.27
110/05/15,108,3,4141,龍燈-KY,5567814,3462790,--,--,2105024,--,--,2105024,2134296,--,-29272,-380815,-410087,64123,-474210,--,--,-474210,-187222,--,-661432,-474210,0,0,-661432,0,0,-2.77
110/05/15,108,3,4142,國光生,672298,615050,--,--,57248,--,--,57248,334996,--,-277748,-4492,-282240,0,-282240,--,--,-282240,-12579,--,-294819,-258741,--,-23499,-271320,--,-23499,-0.88
110/05/15,108,3,4148,全宇生技-KY,1395472,1085676,--,--,309796,--,--,309796,256487,--,53309,26322,79631,42198,37433,--,--,37433,6175,--,43608,34713,--,2720,40247,--,3361,0.54
110/05/15,108,3,4155,訊映,866141,647257,--,--,218884,17401,21604,223087,151824,--,71263,36738,108001,24021,83980,--,--,83980,-14645,--,69335,92494,--,-8514,78202,--,-8867,1.27
110/05/15,108,3,4164,承業醫,2339972,1713547,--,--,626425,--,--,626425,201828,--,424597,-25961,398636,84877,313759,--,--,313759,-17336,--,296423,317376,--,-3617,300040,--,-3617,2.28
110/05/15,108,3,4190,佐登-KY,2343128,570269,--,--,1772859,--,--,1772859,1315238,--,457621,-17594,440027,130349,309678,--,--,309678,-49115,--,260563,309678,--,--,260563,--,--,5.3
110/05/15,108,3,4306,炎洲,12133038,10739810,--,--,1393228,--,--,1393228,1243893,--,149335,39351,188686,151753,36933,--,--,36933,-53835,--,-16902,41065,--,-4132,-1952,--,-14950,0.08
110/05/15,108,3,4414,如興,11951777,10376371,--,--,1575406,--,--,1575406,1718270,--,-142864,342254,199390,-14137,213527,--,--,213527,2757,--,216284,144552,--,68975,147251,--,69033,0.18
110/05/15,108,3,4426,利勤,1842776,1224169,--,--,618607,--,--,618607,193312,--,425295,1762,427057,91102,335955,--,--,335955,2482,--,338437,335955,--,--,338437,--,--,2.09
110/05/15,108,3,4438,廣越,13143309,10899496,--,--,2243813,--,--,2243813,908418,--,1335395,23135,1358530,277472,1081058,--,--,1081058,-44713,--,1036345,991396,--,89662,959945,--,76400,9.59
110/05/15,108,3,4439,冠星-KY,5808198,4794012,--,--,1014186,--,--,1014186,531078,--,483108,-6296,476812,114676,362136,--,--,362136,-16800,--,345336,362136,--,--,345336,--,--,13.2
110/05/15,108,3,4526,東台,8132921,6208651,--,--,1924270,--,--,1924270,1623050,--,301220,-62823,238397,61921,176476,--,--,176476,-34813,--,141663,123804,--,52672,89329,--,52334,0.49
110/05/15,108,3,4532,瑞智,15462579,13199443,--,--,2263136,--,--,2263136,1528373,--,734763,-52062,682701,134514,548187,--,--,548187,-176989,--,371198,561839,--,-13652,420695,--,-49497,1.11
110/05/15,108,3,4536,拓凱,5598385,3740697,--,--,1857688,--,--,1857688,891000,--,966688,79889,1046577,324341,722236,--,--,722236,-76922,--,645314,738125,--,-15889,662887,--,-17573,8.13
110/05/15,108,3,4540,全球傳動,1572056,1280677,--,--,291379,--,--,291379,305230,--,-13851,-2777,-16628,7953,-24581,--,--,-24581,--,--,-24581,-24581,--,--,-24581,--,--,-0.25
110/05/15,108,3,4545,銘鈺,1285548,1000904,--,--,284644,--,--,284644,262576,--,22068,-5122,16946,18371,-1425,--,--,-1425,-4328,--,-5753,-1425,--,--,-5753,--,--,-0.02
110/05/15,108,3,4551,智伸科,3658227,2632295,--,--,1025932,--,--,1025932,352278,--,673654,-26039,647615,185100,462515,--,--,462515,-84414,--,378101,462515,--,--,378101,--,--,5.64
110/05/15,108,3,4552,力達-KY,4124212,3302753,--,--,821459,--,--,821459,423760,--,397699,15057,412756,148815,263941,--,--,263941,-136324,--,127617,263941,--,--,127617,--,--,2.28
110/05/15,108,3,4555,氣立,1024849,676954,--,--,347895,--,--,347895,295968,--,51927,4251,56178,6241,49937,--,--,49937,-47479,--,2458,41204,--,8733,-13540,--,15998,0.62
110/05/15,108,3,4557,永新-KY,1201815,827015,--,--,374800,--,--,374800,214406,--,160394,17939,178333,27702,150631,--,--,150631,-9402,--,141229,153606,--,-2975,128333,--,12896,4.34
110/05/15,108,3,4560,強信-KY,1336223,818381,--,--,517842,--,--,517842,259825,--,258017,15685,273702,76395,197307,--,--,197307,-51484,--,145823,197307,--,--,145823,--,--,2.97
110/05/15,108,3,4562,穎漢,746766,492225,--,--,254541,--,--,254541,236322,-13,18206,-5298,12908,9509,3399,--,--,3399,-3308,--,91,691,--,2708,-3211,--,3302,0.01
110/05/15,108,3,4564,元翎,2154658,1413513,--,--,741145,--,--,741145,170799,--,570346,-27727,542619,101920,440699,--,--,440699,-268,--,440431,440699,--,--,440431,--,--,2.55
110/05/15,108,3,4566,時碩工業,2897961,2294916,--,--,603045,--,--,603045,443172,--,159873,94757,254630,57460,197170,--,--,197170,-31321,--,165849,197170,--,--,165849,--,--,2.97
110/05/15,108,3,4571,鈞興-KY,1213026,812216,--,--,400810,--,--,400810,210606,--,190204,22588,212792,31863,180929,--,--,180929,-39105,--,141824,180929,--,--,141824,--,--,4.27
110/05/15,108,3,4572,駐龍,637271,325704,--,--,311567,--,--,311567,80901,--,230666,9246,239912,53398,186514,--,--,186514,--,--,186514,186514,--,--,186514,--,--,5.85
110/05/15,108,3,4576,大銀微系統,1547270,1056359,--,--,490911,--,--,490911,464591,--,26320,23829,50149,10930,39219,--,--,39219,17360,--,56579,36117,--,3102,45586,--,10993,0.34
110/05/15,108,3,4581,光隆精密-KY,812134,597409,--,--,214725,--,--,214725,113467,--,101258,3481,104739,25301,79438,--,--,79438,-14050,--,65388,79187,--,251,65343,--,45,2.64
110/05/15,108,3,4720,德淵,2389446,1925828,--,--,463618,32,--,463586,420207,--,43379,13642,57021,17088,39933,--,--,39933,-28627,--,11306,36262,--,3671,11531,--,-225,0.41
110/05/15,108,3,4722,國精化,3278498,2738196,--,--,540302,--,--,540302,293342,--,246960,13562,260522,63048,197474,--,--,197474,-5873,--,191601,197474,--,--,191601,--,--,1.97
110/05/15,108,3,4737,華廣,1421486,810556,--,--,610930,--,--,610930,533478,--,77452,-12491,64961,13596,51365,--,--,51365,-1561,--,49804,50946,--,419,49373,--,431,0.89
110/05/15,108,3,4739,康普,4759462,4393180,--,--,366282,--,--,366282,193657,--,172625,2081,174706,57925,116781,--,--,116781,-8616,--,108165,93553,--,23228,84286,--,23879,1.03
110/05/15,108,3,4746,台耀,2037950,1432399,--,--,605551,--,--,605551,624125,--,-18574,92107,73533,31545,41988,--,--,41988,-2540,--,39448,84988,--,-43000,83132,--,-43684,0.86
110/05/15,108,3,4755,三福化,3007626,2490694,--,--,516932,--,--,516932,256650,--,260282,25204,285486,46592,238894,--,--,238894,-4610,--,234284,238894,--,--,234284,--,--,2.63
110/05/15,108,3,4763,材料-KY,1568330,1108618,--,--,459712,--,--,459712,201213,--,258499,-13549,244950,15557,229393,--,--,229393,-50074,--,179319,227514,--,1879,183632,--,-4313,4.5
110/05/15,108,3,4764,雙鍵,2706641,2151420,--,--,555221,--,--,555221,336773,--,218448,9295,227743,48123,179620,--,--,179620,-16824,--,162796,176741,--,2879,159162,--,3634,2.3
110/05/15,108,3,4766,南寶,12588718,9118148,--,--,3470570,--,--,3470570,2253060,--,1217510,128732,1346242,392922,953320,--,--,953320,-126175,--,827145,891856,--,61464,758639,--,68506,7.4
110/05/15,108,3,4807,日成-KY,1122636,1010722,--,--,111914,--,--,111914,252637,--,-140723,-2020,-142743,12137,-154880,--,--,-154880,83553,--,-71327,-178698,--,23818,-107673,--,36346,-4.68
110/05/15,108,3,4904,遠傳,62651958,42628985,--,--,20022973,--,--,20022973,10938116,--,9084857,-612701,8472156,1809153,6663003,--,--,6663003,-32046,--,6630957,6600640,--,62363,6568768,--,62189,2.03
110/05/15,108,3,4906,正文,14429289,13069907,--,--,1359382,--,--,1359382,1285751,--,73631,302098,375729,88826,286903,--,--,286903,-451111,--,-164208,283289,--,3614,-167804,--,3596,0.8
110/05/15,108,3,4912,聯德控股-KY,3384031,2708434,--,--,675597,--,--,675597,448184,--,227413,-49877,177536,35282,142254,--,--,142254,-35740,--,106514,140928,--,1326,104437,--,2077,2.97
110/05/15,108,3,4915,致伸,55635972,49140809,--,--,6495163,--,--,6495163,4666689,--,1828474,203510,2031984,457885,1574099,--,--,1574099,-274237,--,1299862,1532775,--,41324,1289052,--,10810,3.45
110/05/15,108,3,4916,事欣科,5685513,4370356,--,--,1315157,--,--,1315157,1315243,--,-86,237778,237692,57928,179764,--,--,179764,-10431,--,169333,294648,--,-114884,305312,--,-135979,3.64
110/05/15,108,3,4919,新唐,7577818,4566366,--,--,3011452,--,--,3011452,2608159,--,403293,75898,479191,89055,390136,--,--,390136,68503,--,458639,390136,--,--,458639,--,--,1.88
110/05/15,108,3,4927,泰鼎-KY,8108614,6477708,--,--,1630906,--,--,1630906,836939,--,793967,5348,799315,15322,783993,--,--,783993,462510,--,1246503,780603,--,3390,1241170,--,5333,4.24
110/05/15,108,3,4930,燦星網,8596232,7187961,--,--,1408271,--,--,1408271,1238649,--,169622,292731,462353,149127,313226,--,--,313226,-54455,--,258771,78315,--,234911,61150,--,197621,0.58
110/05/15,108,3,4934,太極,1794663,1768415,--,--,26248,--,--,26248,153797,0,-127549,24120,-103429,-15024,-88405,0,--,-88405,-12319,--,-100724,-88405,0,0,-100724,0,0,-0.25
110/05/15,108,3,4935,茂林-KY,3671737,3033614,--,--,638123,--,--,638123,428695,--,209428,33160,242588,20370,222218,--,--,222218,-15304,--,206914,222218,--,--,206914,--,--,1.7
110/05/15,108,3,4938,和碩,948274878,918161916,--,--,30112962,--,--,30112962,20504178,--,9608784,5019349,14628133,4794897,9833236,--,--,9833236,224214,--,10057450,11092868,--,-1259632,11507998,--,-1450548,4.25
110/05/15,108,3,4942,嘉彰,5577750,4296765,--,--,1280985,--,--,1280985,616707,--,664278,139528,803806,316978,486828,--,--,486828,-36481,--,450347,487791,--,-963,451310,--,-963,3.43
110/05/15,108,3,4943,康控-KY,3331304,2258565,--,--,1072739,--,--,1072739,735559,--,337180,-63342,273838,77738,196100,--,--,196100,-109010,--,87090,217658,--,-21558,109789,--,-22699,1.73
110/05/15,108,3,4952,凌通,2048325,1342912,--,--,705413,--,--,705413,511429,--,193984,20010,213994,17093,196901,--,--,196901,-13354,--,183547,196901,--,--,183547,--,--,1.81
110/05/15,108,3,4956,光鋐,881632,806068,--,--,75564,--,--,75564,150262,-1834,-76532,5111,-71421,1984,-73405,--,--,-73405,-462,--,-73867,-73405,--,--,-73867,--,--,-0.73
110/05/15,108,3,4958,臻鼎-KY,78094966,62015398,--,--,16079568,--,--,16079568,8250832,--,7828736,1130994,8959730,1751960,7207770,--,--,7207770,-2244465,--,4963305,5005001,--,2202769,3723479,--,1239826,5.78
110/05/15,108,3,4960,誠美材,11179793,10737657,--,--,442136,--,--,442136,744203,--,-302067,-385950,-688017,22867,-710884,--,--,-710884,-260407,--,-971291,-643649,--,-67235,-806134,--,-165157,-0.97
110/05/15,108,3,4961,天鈺,6799413,5406314,--,--,1393099,--,--,1393099,1101007,--,292092,22814,314906,53332,261574,--,--,261574,-8316,--,253258,261574,--,0,253258,--,0,1.63
110/05/15,108,3,4967,十銓,5052632,4799317,--,--,253315,--,--,253315,228827,--,24488,11576,36064,1494,34570,--,--,34570,476,--,35046,34570,--,--,35046,--,--,0.51
110/05/15,108,3,4968,立積,1915874,1188740,--,--,727134,--,--,727134,541900,--,185234,1952,187186,41713,145473,--,--,145473,180,--,145653,145473,--,--,145653,--,--,2.4
110/05/15,108,3,4976,佳凌,975806,916245,--,--,59561,--,--,59561,131719,--,-72158,11381,-60777,-9930,-50847,--,--,-50847,-131,--,-50978,--,--,--,--,--,--,-0.44
110/05/15,108,3,4977,眾達-KY,1797682,1331345,--,--,466337,--,--,466337,199444,-15105,251788,-67045,184743,-924,185667,--,--,185667,2290,--,187957,200405,--,-14738,202695,--,-14738,3.23
110/05/15,108,3,4989,榮科,2204067,2064393,--,--,139674,--,--,139674,88114,--,51560,14716,66276,13793,52483,--,--,52483,23062,--,75545,52483,--,--,75545,--,--,0.34
110/05/15,108,3,4994,傳奇,2866034,1461235,--,--,1404799,--,--,1404799,939663,--,465136,19048,484184,114898,369286,--,--,369286,3664,--,372950,369286,--,--,372950,--,--,3.34
110/05/15,108,3,4999,鑫禾,1540094,1130616,--,--,409478,--,--,409478,244189,--,165289,27976,193265,49326,143939,--,--,143939,-35152,--,108787,143939,--,--,108787,--,--,1.93
110/05/15,108,3,5007,三星,5084991,3993009,--,--,1091982,--,--,1091982,309553,--,782429,39525,821954,168496,653458,--,--,653458,271,--,653729,642006,--,11452,642148,--,11581,2.18
110/05/15,108,3,5203,訊連,1053211,134256,--,--,918955,--,0,918955,731528,--,187427,188413,375840,88038,287802,--,--,287802,15337,--,303139,287802,--,--,303139,--,--,3.44
110/05/15,108,3,5215,科嘉-KY,1522062,1114510,--,--,407552,--,--,407552,184147,122,223527,37453,260980,80286,180694,--,--,180694,-23165,--,157529,191368,--,-10674,168635,--,-11106,3.52
110/05/15,108,3,5225,東科-KY,8179631,6981797,--,--,1197834,--,--,1197834,828177,--,369657,42530,412187,73780,338407,--,--,338407,-28877,--,309530,338407,--,--,309530,--,--,5.54
110/05/15,108,3,5234,達興材料,3420821,2261146,--,--,1159675,--,--,1159675,611374,--,548301,7590,555891,77861,478030,--,--,478030,--,--,478030,478030,--,--,478030,--,--,4.65
110/05/15,108,3,5243,乙盛-KY,7679146,6428941,--,--,1250205,--,--,1250205,739814,--,510391,21952,532343,131604,400739,--,--,400739,-54644,--,346095,400724,--,15,345658,--,437,2.38
110/05/15,108,3,5258,虹堡,2334755,1733760,--,--,600995,--,--,600995,782227,--,-181232,8232,-173000,-26076,-146924,--,--,-146924,-964,--,-147888,-166145,--,19221,-167730,--,19842,-1.86
110/05/15,108,3,5269,祥碩,2745492,1379743,--,--,1365749,--,--,1365749,513790,--,851959,19535,871494,147146,724348,--,--,724348,11660,--,736008,--,--,--,--,--,--,12.06
