出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
110/05/15,109,2,3094,聯傑,113541,35483,--,--,78058,--,--,78058,67842,--,10216,12613,22829,3478,19351,--,--,19351,-1133,--,18218,19349,--,2,18216,--,2,0.23
110/05/15,109,2,3130,一零四,786939,94387,--,--,692552,--,--,692552,569284,--,123268,9042,132310,24905,107405,--,--,107405,-1606,--,105799,108751,--,-1346,107342,--,-1543,3.28
110/05/15,109,2,3138,耀登,535231,319256,--,--,215975,--,--,215975,164469,--,51506,14705,66211,14700,51511,--,--,51511,-13835,--,37676,50398,--,1113,37601,--,75,1.24
110/05/15,109,2,3149,正達,1087187,1120885,--,--,-33698,--,--,-33698,255717,--,-289415,40117,-249298,0,-249298,--,--,-249298,-4453,--,-253751,-249298,--,--,-253751,--,--,-1.21
110/05/15,109,2,3164,景岳,158974,55711,--,--,103263,--,--,103263,66382,--,36881,-4259,32622,8698,23924,--,--,23924,-20824,--,3100,24063,--,-139,4927,--,-1827,0.27
110/05/15,109,2,3167,大量,893599,632469,--,--,261130,--,--,261130,199979,--,61151,20960,82111,4103,78008,--,--,78008,-39414,--,38594,80256,--,-2248,40842,--,-2248,1
110/05/15,109,2,3189,景碩,12678518,10109870,--,--,2568648,--,--,2568648,2057817,--,510831,-15343,495488,81574,413914,--,--,413914,-52757,--,361157,312782,--,101132,266022,--,95135,0.7
110/05/15,109,2,3209,全科,19250387,18507403,--,--,742984,--,--,742984,483481,--,259503,-25927,233576,36145,197431,--,--,197431,-12063,--,185368,199078,--,-1647,187015,--,-1647,1.1
110/05/15,109,2,3229,晟鈦,219063,209929,--,--,9134,--,--,9134,95500,--,-86366,1791,-84575,689,-85264,--,--,-85264,-1914,--,-87178,-80598,--,-4666,-81506,--,-5672,-0.86
110/05/15,109,2,3231,緯創,394878899,373631080,--,--,21247819,--,--,21247819,14705611,--,6542208,435627,6977835,1627395,5350440,--,--,5350440,-481722,--,4868718,3571687,--,1778753,3137037,--,1731681,1.27
110/05/15,109,2,3257,虹冠電,400687,217173,--,--,183514,--,--,183514,110113,--,73401,16502,89903,7481,82422,--,--,82422,-6265,--,76157,82422,--,--,76157,--,--,1.16
110/05/15,109,2,3266,昇陽,940578,781162,--,--,159416,--,--,159416,126540,--,32876,2092,34968,4634,30334,--,--,30334,-21455,--,8879,23786,--,6548,14982,--,-6103,0.07
110/05/15,109,2,3296,勝德,1000001,843409,--,--,156592,--,--,156592,184171,--,-27579,25814,-1765,-1825,60,--,--,60,-29819,--,-29759,60,--,--,-29759,--,--,0
110/05/15,109,2,3305,昇貿,2220268,1949903,--,--,270365,--,--,270365,185751,--,84614,-9678,74936,26249,48687,--,--,48687,-44200,--,4487,48529,--,158,4329,--,158,0.41
110/05/15,109,2,3308,聯德,156061,139858,--,--,16203,--,--,16203,42919,--,-26716,3469,-23247,1216,-24463,--,--,-24463,-8248,--,-32711,-24439,--,-24,-32711,--,0,-0.25
110/05/15,109,2,3311,閎暉,753724,766335,--,--,-12611,--,--,-12611,212315,--,-224926,-146524,-371450,38002,-409452,--,--,-409452,-39745,--,-449197,-409452,--,--,-449197,--,--,-6.82
110/05/15,109,2,3312,弘憶股,6158259,5882370,--,--,275889,--,--,275889,199926,--,75963,-15732,60231,8048,52183,--,--,52183,-7321,--,44862,52183,--,--,44862,--,--,0.44
110/05/15,109,2,3321,同泰,873591,907854,--,--,-34263,--,--,-34263,135508,--,-169771,-12627,-182398,1526,-183924,--,--,-183924,-23764,--,-207688,-183924,--,--,-207688,--,--,-1.46
110/05/15,109,2,3338,泰碩,2675954,2114725,--,--,561229,--,--,561229,349724,--,211505,1233,212738,62882,149856,--,--,149856,-49770,--,100086,149856,--,--,100086,--,--,1.72
110/05/15,109,2,3346,麗清,1711738,1523221,--,--,188517,--,--,188517,317347,--,-128830,-5440,-134270,-27566,-106704,--,--,-106704,-52321,--,-159025,-106704,0,0,-159025,0,0,-1.41
110/05/15,109,2,3356,奇偶,565495,308795,--,--,256700,--,--,256700,245716,--,10984,26216,37200,-823,38023,--,--,38023,-11830,--,26193,37564,--,459,25780,--,413,0.42
110/05/15,109,2,3376,新日興,6410031,5084872,--,--,1325159,--,--,1325159,446741,--,878418,51145,929563,311581,617982,--,--,617982,-114874,--,503108,617982,--,0,503108,--,0,3.41
110/05/15,109,2,3380,明泰,12709155,10597710,--,--,2111445,--,--,2111445,1946702,--,164743,36230,200973,61851,139122,--,--,139122,-99283,--,39839,82084,--,57038,-3870,--,43709,0.15
110/05/15,109,2,3383,新世紀,275776,345688,--,--,-69912,--,--,-69912,71986,--,-141898,-14618,-156516,1377,-157893,--,--,-157893,-3583,--,-161476,-157893,--,0,-161476,--,0,-2.26
110/05/15,109,2,3406,玉晶光,5787464,3286768,--,--,2500696,--,--,2500696,970908,--,1529788,-14936,1514852,510392,1004460,--,--,1004460,-224030,--,780430,1005624,--,-1164,781825,--,-1395,9.03
110/05/15,109,2,3413,京鼎,4742621,3488963,--,--,1253658,--,--,1253658,435814,--,817844,-68562,749282,126643,622639,--,--,622639,-51469,--,571170,623554,--,-915,572085,--,-915,7.54
110/05/15,109,2,3416,融程電,721444,442298,--,--,279146,109,--,279037,160963,--,118074,7533,125607,15465,110142,--,--,110142,-6917,--,103225,110142,--,--,103225,--,--,1.53
110/05/15,109,2,3419,譁裕,740395,612748,--,--,127647,--,--,127647,185827,501,-57679,10574,-47105,0,-47105,--,--,-47105,-19061,--,-66166,-46152,--,-953,-65213,--,-953,-0.38
110/05/15,109,2,3432,台端,13635,9092,--,--,4543,--,--,4543,16942,--,-12399,54985,42586,12479,30107,--,--,30107,-11491,--,18616,30107,--,--,18616,--,--,0.45
110/05/15,109,2,3437,榮創,2495751,2367205,--,--,128546,--,--,128546,285307,--,-156761,-5738,-162499,2860,-165359,--,--,-165359,22295,--,-143064,-165359,--,--,-143064,--,--,-1.14
110/05/15,109,2,3443,創意,6096665,4558676,--,--,1537989,--,--,1537989,1404495,--,133494,51098,184592,49089,135503,--,--,135503,-8422,--,127081,135503,--,--,127081,--,--,1.01
110/05/15,109,2,3450,聯鈞,2945706,2252610,--,--,693096,--,--,693096,274484,--,418612,12162,430774,121943,308831,--,--,308831,-38275,--,270556,147321,--,161510,129921,--,140635,1.01
110/05/15,109,2,3454,晶睿,2981383,2009857,--,--,971526,0,0,971526,850485,--,121041,33431,154472,38834,115638,--,--,115638,-4931,--,110707,134114,--,-18476,129161,--,-18454,1.56
110/05/15,109,2,3481,群創,117274777,116313048,--,--,961729,--,--,961729,10537307,--,-9575578,344050,-9231528,808897,-10040425,--,--,-10040425,-1821003,--,-11861428,-10049273,--,8848,-11869296,--,7868,-1.04
110/05/15,109,2,3494,誠研,258541,299758,--,--,-41217,--,--,-41217,214910,--,-256127,-189206,-445333,0,-445333,--,--,-445333,19100,--,-426233,-252742,--,-192591,-233642,--,-192591,-1.41
110/05/15,109,2,3501,維熹,1993852,1527346,--,--,466506,--,--,466506,266018,--,200488,34121,234609,54044,180565,--,--,180565,-110747,--,69818,180565,--,0,69818,--,0,1.53
110/05/15,109,2,3504,揚明光,1759204,1445636,--,--,313568,--,--,313568,455297,--,-141729,12193,-129536,-8201,-121335,--,--,-121335,-40031,--,-161366,-121144,--,-191,-161160,--,-206,-1.06
110/05/15,109,2,3515,華擎,8313749,6673942,--,--,1639807,--,--,1639807,944667,--,695140,13410,708550,102348,606202,--,--,606202,-43283,--,562919,518624,--,87578,475341,--,87578,4.3
110/05/15,109,2,3518,柏騰,287917,216306,--,--,71611,--,--,71611,100256,--,-28645,859,-27786,19426,-47212,--,--,-47212,-30351,--,-77563,-47212,--,0,-77563,--,0,-0.6
110/05/15,109,2,3528,安馳,2572928,2283304,--,--,289624,--,--,289624,166880,--,122744,14545,137289,27115,110174,--,--,110174,-17690,--,92484,--,--,--,--,--,--,1.68
110/05/15,109,2,3530,晶相光,1138858,925184,--,--,213674,--,--,213674,157413,--,56261,9101,65362,9391,55971,--,--,55971,-1089,--,54882,55971,--,--,54882,--,--,0.73
110/05/15,109,2,3532,台勝科,6025088,4808758,--,--,1216330,--,--,1216330,295951,--,920379,-49656,870723,134741,735982,--,--,735982,-3724,--,732258,735982,--,--,732258,--,--,1.9
110/05/15,109,2,3533,嘉澤,7872071,4721318,--,--,3150753,--,--,3150753,1453328,--,1697425,76201,1773626,393734,1379892,--,--,1379892,-201105,--,1178787,1312383,--,67509,1112659,--,66128,12.68
110/05/15,109,2,3535,晶彩科,544834,404777,--,--,140057,--,--,140057,101324,--,38733,-5437,33296,3876,29420,--,--,29420,-817,--,28603,29420,--,--,28603,--,--,0.37
110/05/15,109,2,3536,誠創,252230,235331,--,--,16899,--,--,16899,74172,--,-57273,-3428,-60701,0,-60701,--,--,-60701,-13931,--,-74632,-54046,--,-6655,-65401,--,-9231,-0.51
110/05/15,109,2,3543,州巧,1335038,1180155,--,--,154883,--,--,154883,187142,--,-32259,55107,22848,34222,-11374,--,--,-11374,-93746,--,-105120,-11256,--,-118,-104681,--,-439,-0.13
110/05/15,109,2,3545,敦泰,5677233,4424222,--,--,1253011,--,--,1253011,1074849,--,178162,60606,238768,78286,160482,--,--,160482,-69476,--,91006,172824,--,-12342,104213,--,-13207,0.62
110/05/15,109,2,3550,聯穎,1523022,1224699,--,--,298323,--,--,298323,273923,--,24400,18851,43251,21636,21615,--,--,21615,-73121,--,-51506,21016,--,599,-51713,--,207,0.25
110/05/15,109,2,3557,嘉威,2322946,1366058,--,--,956888,--,--,956888,563853,--,393035,-3430,389605,14864,374741,--,--,374741,-17389,--,357352,374741,--,0,357352,--,0,5.18
110/05/15,109,2,3563,牧德,1363349,462232,--,--,901117,--,--,901117,336592,--,564525,-25720,538805,104826,433979,--,--,433979,-785,--,433194,431746,--,2233,432498,--,696,10
110/05/15,109,2,3576,聯合再生,6279846,6718366,--,--,-438520,0,--,-438520,879552,-12801,-1330873,-17990,-1348863,7946,-1356809,--,--,-1356809,-571367,--,-1928176,-1340533,--,-16276,-1900175,--,-28001,-0.5
110/05/15,109,2,3583,辛耘,1474873,876551,--,--,598322,--,--,598322,441504,--,156818,-22158,134660,28900,105760,--,--,105760,-4997,--,100763,105760,--,--,100763,--,--,1.32
110/05/15,109,2,3588,通嘉,649747,447691,--,--,202056,--,--,202056,179917,--,22139,1900,24039,7575,16464,--,--,16464,-789,--,15675,16464,--,--,15675,--,--,0.35
110/05/15,109,2,3591,艾笛森,980786,807710,--,--,173076,--,--,173076,178165,--,-5089,9473,4384,6376,-1992,--,--,-1992,-49931,--,-51923,4770,--,-6762,-42748,--,-9175,0.04
110/05/15,109,2,3593,力銘,274325,226883,--,--,47442,--,--,47442,40417,--,7025,-9890,-2865,356,-3221,--,--,-3221,-6458,--,-9679,-3221,--,--,-9679,--,--,-0.04
110/05/15,109,2,3596,智易,15091493,12925849,--,--,2165644,--,--,2165644,1244309,--,921335,11090,932425,363448,568977,--,--,568977,5577,--,574554,611668,--,-42691,614282,--,-39728,3
110/05/15,109,2,3605,宏致,3654076,2865054,--,--,789022,--,--,789022,701799,--,87223,49092,136315,34693,101622,--,--,101622,-33370,--,68252,110561,--,-8939,73183,--,-4931,0.9
110/05/15,109,2,3607,谷崧,1315777,1384636,--,--,-68859,--,--,-68859,219379,--,-288238,4507,-283731,-5835,-277896,0,--,-277896,-134769,--,-412665,-275464,--,-2432,-409761,--,-2904,-2.26
110/05/15,109,2,3617,碩天,3933971,2392569,--,--,1541402,--,--,1541402,1374816,--,166586,-10592,155994,33255,122739,--,--,122739,-36081,--,86658,123193,--,-454,87536,--,-878,1.52
110/05/15,109,2,3622,洋華,354383,300565,--,--,53818,--,--,53818,78335,--,-24517,41919,17402,537,16865,-184,--,16681,-46351,--,-29670,12728,--,3953,-33623,--,3953,0.09
110/05/15,109,2,3645,達邁,832098,526160,--,--,305938,--,--,305938,142330,--,163608,-13868,149740,3713,146027,--,--,146027,-879,--,145148,151162,--,-5135,150283,--,-5135,1.16
110/05/15,109,2,3653,健策,3460786,2423985,--,--,1036801,--,--,1036801,439678,--,597123,25302,622425,112378,510047,--,--,510047,-39266,--,470781,513783,--,-3736,485478,--,-14697,4.25
110/05/15,109,2,3661,世芯-KY,3163592,2085994,--,--,1077598,--,--,1077598,607641,--,469957,12199,482156,116115,366041,--,--,366041,-52011,--,314030,366041,--,--,314030,--,--,6.01
110/05/15,109,2,3665,貿聯-KY,10221661,7651371,--,--,2570290,--,--,2570290,1596686,--,973604,-11397,962207,225660,736547,--,--,736547,-79785,--,656762,739677,--,-3130,660756,--,-3994,5.67
110/05/15,109,2,3669,圓展,1110793,533636,--,--,577157,--,--,577157,493770,--,83387,3078,86465,8845,77620,--,--,77620,-972,--,76648,77620,--,--,76648,--,--,0.84
110/05/15,109,2,3673,TPK-KY,56240738,53832256,--,--,2408482,--,--,2408482,1871051,--,537431,320241,857672,510129,347543,--,--,347543,-422080,--,-74537,347543,--,0,-74537,--,0,0.85
110/05/15,109,2,3679,新至陞,1731953,1267955,--,--,463998,--,--,463998,215085,--,248913,37532,286445,12665,273780,--,--,273780,-97929,--,175851,273780,--,--,175851,--,--,4.39
110/05/15,109,2,3682,亞太電,6822007,6918549,--,--,-96542,--,--,-96542,2628646,--,-2725188,23516,-2701672,188544,-2890216,--,--,-2890216,-30,--,-2890246,-2898637,--,8421,-2898653,--,8407,-0.76
110/05/15,109,2,3686,達能,45340,50635,--,--,-5295,--,--,-5295,19553,--,-24848,3052,-21796,0,-21796,-57846,--,-79642,--,--,-79642,--,--,--,--,--,--,-0.7
110/05/15,109,2,3694,海華,4051854,3520811,--,--,531043,--,--,531043,420791,0,110252,-6114,104138,401,103737,0,--,103737,-22142,--,81595,103737,--,--,81595,--,--,0.69
110/05/15,109,2,3701,大眾控,3017562,2570166,--,--,447396,--,--,447396,483970,--,-36574,82803,46229,26567,19662,--,--,19662,-125931,--,-106269,-13942,--,33604,-93597,--,-12672,-0.07
110/05/15,109,2,3702,大聯大,280855253,269695070,--,--,11160183,--,--,11160183,6394486,--,4765697,-183496,4582201,775736,3806465,--,--,3806465,-451330,--,3355135,3779100,--,27365,3336106,--,19029,2.18
110/05/15,109,2,3703,欣陸,8938013,7488429,--,--,1449584,--,--,1449584,674289,--,775295,-413,774882,-15643,790525,--,--,790525,-48252,--,742273,742198,--,48327,714139,--,28134,0.9
110/05/15,109,2,3704,合勤控,9080408,6785140,--,--,2295268,--,--,2295268,2079636,--,215632,-125919,89713,65849,23864,--,--,23864,23045,--,46909,23604,--,260,47271,--,-362,0.05
110/05/15,109,2,3705,永信,3925712,2107908,--,--,1817804,--,--,1817804,1311551,--,506253,39103,545356,116406,428950,--,--,428950,-13154,--,415796,424017,--,4933,415149,--,647,1.59
110/05/15,109,2,3706,神達,19267340,16883049,--,--,2384291,--,--,2384291,2397597,--,-13306,1120163,1106857,75624,1031233,--,--,1031233,-396075,--,635158,1098361,--,-67128,703038,--,-67880,1.03
110/05/15,109,2,3708,上緯投控,3465640,2813771,--,--,651869,--,--,651869,377287,--,274582,174187,448769,123310,325459,0,--,325459,-104175,--,221284,295038,--,30421,203118,--,18166,3.22
110/05/15,109,2,3711,日月光投控,204905928,169940879,--,--,34965049,--,--,34965049,20475805,--,14489244,-373922,14115322,2820578,11294744,--,--,11294744,-3665696,--,7629048,10836225,--,458519,7439167,--,189881,2.54
110/05/15,109,2,3712,永崴投控,3040655,2695965,--,--,344690,--,--,344690,509107,--,-164417,66336,-98081,62759,-160840,--,--,-160840,-271014,--,-431854,-157273,0,-3567,-428816,0,-3038,-0.64
110/05/15,109,2,4104,佳醫,3319496,2658225,--,--,661271,51185,53422,663508,375148,--,288360,139798,428158,86137,342021,--,--,342021,31023,--,373044,283919,--,58102,319671,--,53373,2.03
110/05/15,109,2,4106,雃博,925349,531686,--,--,393663,--,--,393663,324896,--,68767,10926,79693,16825,62868,--,--,62868,-35237,--,27631,62700,--,168,27641,--,-10,0.62
110/05/15,109,2,4108,懷特,36425,14505,--,--,21920,--,--,21920,115873,--,-93953,45294,-48659,2395,-51054,--,--,-51054,18419,--,-32635,-32404,--,-18650,-12137,--,-20498,-0.2
110/05/15,109,2,4119,旭富,1512250,772360,--,--,739890,--,--,739890,164488,--,575402,-12213,563189,113188,450001,--,--,450001,-23795,--,426206,450001,--,--,426206,--,--,5.66
110/05/15,109,2,4133,亞諾法,203229,110523,--,--,92706,--,--,92706,77020,--,15686,-900,14786,2968,11818,--,--,11818,-2638,--,9180,11818,--,--,9180,--,--,0.2
110/05/15,109,2,4137,麗豐-KY,1572574,261745,--,--,1310829,--,--,1310829,876844,--,433985,128436,562421,218238,344183,--,--,344183,-139446,--,204737,344183,--,--,204737,--,--,4.34
110/05/15,109,2,4141,龍燈-KY,4392213,2902602,--,--,1489611,--,--,1489611,1290306,--,199305,-522564,-323259,81152,-404411,--,--,-404411,-208234,--,-612645,-404411,0,0,-612645,0,0,-2.36
110/05/15,109,2,4142,國光生,430091,391224,--,--,38867,0,--,38867,215131,--,-176264,-1934,-178198,0,-178198,--,--,-178198,-21193,--,-199391,-159554,--,-18644,-180747,--,-18644,-0.41
110/05/15,109,2,4148,全宇生技-KY,611724,466141,--,--,145583,--,--,145583,137837,--,7746,22554,30300,13863,16437,--,--,16437,-141984,--,-125547,12402,--,4035,-107269,--,-18278,0.19
110/05/15,109,2,4155,訊映,690088,536526,--,--,153562,14898,19658,158322,98621,--,59701,29965,89666,22994,66672,--,--,66672,3075,--,69747,67677,--,-1005,70752,--,-1005,0.88
110/05/15,109,2,4164,承業醫,1187817,812555,--,--,375262,--,--,375262,147023,--,228239,-20919,207320,47697,159623,--,--,159623,-21724,--,137899,161738,--,-2115,141444,--,-3545,1.15
110/05/15,109,2,4190,佐登-KY,1174979,294938,--,--,880041,--,--,880041,795589,--,84452,-17521,66931,29771,37160,--,--,37160,-45341,--,-8181,37160,0,0,-8181,--,--,0.64
110/05/15,109,2,4306,炎洲,6407832,5388613,--,--,1019219,--,--,1019219,745439,--,273780,-33091,240689,64048,176641,--,--,176641,-173917,--,2724,160218,--,16423,-6743,--,9467,0.3
110/05/15,109,2,4414,如興,8164088,7074792,--,--,1089296,--,--,1089296,1373321,--,-284025,-78923,-362948,32582,-395530,--,--,-395530,-80719,--,-476249,-385180,--,-10350,-456829,--,-19420,-0.47
110/05/15,109,2,4426,利勤,610108,575469,--,--,34639,--,--,34639,105378,--,-70739,13556,-57183,-15465,-41718,--,--,-41718,-2616,--,-44334,-41718,--,--,-44334,--,--,-0.26
110/05/15,109,2,4438,廣越,5020451,4350352,--,--,670099,--,--,670099,503876,--,166223,70509,236732,40869,195863,--,--,195863,-81440,--,114423,187966,--,7897,114230,--,193,1.82
110/05/15,109,2,4439,冠星-KY,2488756,2029026,--,--,459730,--,--,459730,279572,--,180158,13993,194151,47979,146172,--,--,146172,-39335,--,106837,146172,--,--,106837,--,--,4.65
110/05/15,109,2,4526,東台,3919920,3179065,--,--,740855,--,--,740855,893705,--,-152850,-6301,-159151,-51127,-108024,--,--,-108024,-48784,--,-156808,-116129,--,8105,-164349,--,7541,-0.46
110/05/15,109,2,4532,瑞智,9479782,8303967,--,--,1175815,--,--,1175815,685187,--,490628,32867,523495,155551,367944,--,--,367944,-458698,--,-90754,351022,--,16922,-74992,--,-15762,0.7
110/05/15,109,2,4536,拓凱,3183731,2175949,--,--,1007782,--,--,1007782,516229,--,491553,64616,556169,252416,303753,--,--,303753,-158026,--,145727,279187,--,24566,125737,--,19990,3.07
110/05/15,109,2,4540,全球傳動,1242604,1017422,--,--,225182,--,--,225182,184045,--,41137,-26488,14649,5756,8893,--,--,8893,-793,--,8100,8893,--,--,8100,--,--,0.09
110/05/15,109,2,4545,銘鈺,848543,683207,--,--,165336,--,--,165336,171277,--,-5941,-5143,-11084,16225,-27309,--,--,-27309,-31940,--,-59249,-27309,--,--,-59249,--,--,-0.35
110/05/15,109,2,4551,智伸科,3028013,2303807,--,--,724206,--,--,724206,372000,--,352206,-54904,297302,67592,229710,--,--,229710,-86730,--,142980,130254,99456,--,43524,99456,--,2.17
110/05/15,109,2,4552,力達-KY,1600883,1293925,--,--,306958,--,--,306958,195733,--,111225,2898,114123,46497,67626,--,--,67626,-132660,--,-65034,67626,--,--,-65034,--,--,0.58
110/05/15,109,2,4555,氣立,751936,502232,--,--,249704,--,--,249704,179282,--,70422,7770,78192,12617,65575,--,--,65575,-49591,--,15984,63221,--,2354,15194,--,790,0.95
110/05/15,109,2,4557,永新-KY,662142,454510,--,--,207632,--,--,207632,133208,--,74424,17307,91731,16266,75465,--,--,75465,-41941,--,33524,79522,--,-4057,38569,--,-5045,2
110/05/15,109,2,4560,強信-KY,531243,335823,--,--,195420,--,--,195420,148552,--,46868,9639,56507,12035,44472,--,--,44472,-50036,--,-5564,44472,--,--,-5564,--,--,0.66
110/05/15,109,2,4562,穎漢,326247,237168,--,--,89079,--,--,89079,146537,1089,-56369,-9121,-65490,1591,-67081,--,--,-67081,-5296,--,-72377,-66067,--,-1014,-70911,--,-1466,-0.98
110/05/15,109,2,4564,元翎,982136,742707,--,--,239429,--,--,239429,66204,--,173225,-18635,154590,42327,112263,--,--,112263,-188,--,112075,112263,--,--,112075,--,--,0.62
110/05/15,109,2,4566,時碩工業,1619508,1281114,--,--,338394,--,--,338394,282452,--,55942,2419,58361,10510,47851,--,--,47851,-40420,--,7431,47851,--,--,7431,--,--,0.71
110/05/15,109,2,4571,鈞興-KY,786238,537505,--,--,248733,--,--,248733,141850,--,106883,25968,132851,15882,116969,--,--,116969,-46297,--,70672,116969,--,--,70672,--,--,2.46
110/05/15,109,2,4572,駐龍,212153,128325,--,--,83828,--,--,83828,29412,--,54416,808,55224,14220,41004,--,--,41004,--,--,41004,41004,--,--,41004,--,--,1.15
110/05/15,109,2,4576,大銀微系統,1195037,802670,--,--,392367,--,--,392367,330049,--,62318,3240,65558,8285,57273,--,--,57273,-3169,--,54104,45496,--,11777,43768,--,10336,0.39
110/05/15,109,2,4581,光隆精密-KY,419388,321124,--,--,98264,--,--,98264,59419,--,38845,5592,44437,6388,38049,--,--,38049,-19046,--,19003,38050,--,-1,19007,--,-4,1.17
110/05/15,109,2,4720,德淵,1379607,1075966,--,--,303641,-54,--,303695,270998,--,32697,3694,36391,9786,26605,--,--,26605,-30739,--,-4134,5801,--,20804,-21062,--,16928,0.07
110/05/15,109,2,4722,國精化,1800412,1456126,--,--,344286,--,--,344286,186065,--,158221,-7202,151019,33790,117229,--,--,117229,-10627,--,106602,117229,--,--,106602,--,--,1.17
110/05/15,109,2,4737,華廣,712817,413436,--,--,299381,--,--,299381,334807,--,-35426,5676,-29750,-7128,-22622,--,--,-22622,-3643,--,-26265,-23104,--,482,-26472,--,207,-0.39
110/05/15,109,2,4739,康普,2590606,2413956,--,--,176650,--,--,176650,127689,--,48961,-9387,39574,12587,26987,--,--,26987,-12937,--,14050,17740,--,9247,5360,--,8690,0.2
110/05/15,109,2,4746,台耀,1450350,1013086,--,--,437264,--,--,437264,534699,--,-97435,481990,384555,-9162,393717,--,--,393717,423,--,394140,432293,--,-38576,432939,--,-38799,4.2
110/05/15,109,2,4755,三福化,1840884,1450346,--,--,390538,--,--,390538,183051,--,207487,23797,231284,47192,184092,--,--,184092,2156,--,186248,184092,--,--,186248,--,--,2.03
110/05/15,109,2,4763,材料-KY,1068030,703097,--,--,364933,--,--,364933,136967,--,227966,19171,247137,21623,225514,--,--,225514,-42467,--,183047,224198,--,1316,185456,--,-2409,4.46
110/05/15,109,2,4764,雙鍵,1193927,997527,--,--,196400,--,--,196400,176359,--,20041,13090,33131,18818,14313,--,--,14313,-62847,--,-48534,14320,--,-7,-48321,--,-213,0.19
110/05/15,109,2,4766,南寶,7080086,5179042,--,--,1901044,--,--,1901044,1370714,--,530330,78295,608625,125361,483264,--,--,483264,-296815,--,186449,469412,--,13852,177676,--,8773,3.89
110/05/15,109,2,4807,日成-KY,785560,609601,--,--,175959,--,--,175959,133472,--,42487,25872,68359,22151,46208,--,--,46208,-46733,--,-525,43347,--,2861,3620,--,-4145,1.13
110/05/15,109,2,4904,遠傳,38063579,24758170,--,--,13305409,--,--,13305409,7368196,--,5937213,-454108,5483105,1041790,4441315,--,--,4441315,-61258,--,4380057,4410993,--,30322,4349758,--,30299,1.35
110/05/15,109,2,4906,正文,8288672,7362930,--,--,925742,--,--,925742,856588,--,69154,37191,106345,50139,56206,--,--,56206,-260742,--,-204536,27284,--,28922,-232834,--,28298,0.08
110/05/15,109,2,4912,聯德控股-KY,2041918,1563654,--,--,478264,--,--,478264,272199,--,206065,-17435,188630,49247,139383,--,--,139383,-61177,--,78206,136604,--,2779,76094,--,2112,2.88
110/05/15,109,2,4915,致伸,29775520,26408879,--,--,3366641,--,--,3366641,2763369,--,603272,264694,867966,190341,677625,--,--,677625,-425916,--,251709,778908,--,-101283,401796,--,-150087,1.75
110/05/15,109,2,4916,事欣科,2404124,1845380,--,--,558744,--,--,558744,610046,--,-51302,-40955,-92257,15404,-107661,--,--,-107661,-37380,--,-145041,-72926,--,-34735,-97349,--,-47692,-0.89
110/05/15,109,2,4919,新唐,5194297,3087929,--,--,2106368,--,--,2106368,1759025,--,347343,72380,419723,75832,343891,--,--,343891,-63483,--,280408,343891,--,--,280408,--,--,1.2
110/05/15,109,2,4927,泰鼎-KY,5587818,4356091,--,--,1231727,--,--,1231727,610373,--,621354,17227,638581,5106,633475,--,--,633475,-371205,--,262270,630741,--,2734,261096,--,1174,3.32
110/05/15,109,2,4930,燦星網,3543610,2889264,--,--,654346,--,--,654346,459558,--,194788,19902,214690,64953,149737,-11742,--,137995,-122027,--,15968,71457,--,66538,2045,--,13923,0.53
110/05/15,109,2,4934,太極,1068094,868987,--,--,199107,--,--,199107,120253,--,78854,-34711,44143,-8204,52347,--,--,52347,-32768,--,19579,52384,--,-37,19616,--,-37,0.26
110/05/15,109,2,4935,茂林-KY,4281724,3424622,--,--,857102,--,--,857102,344905,--,512197,4369,516566,48248,468318,--,--,468318,-86156,--,382162,468318,--,--,382162,--,--,3.58
110/05/15,109,2,4938,和碩,606321109,585830873,--,--,20490236,--,--,20490236,14321904,--,6168332,6308633,12476965,3366971,9109994,--,--,9109994,-2392093,--,6717901,8618616,--,491378,6573499,--,144402,3.3
110/05/15,109,2,4942,嘉彰,3224709,2490912,--,--,733797,--,--,733797,379277,--,354520,77978,432498,111148,321350,--,--,321350,-182281,--,139069,321700,--,-350,139419,--,-350,2.26
110/05/15,109,2,4943,康控-KY,1859585,1399057,--,--,460528,--,--,460528,602695,--,-142167,-10450,-152617,21533,-174150,--,--,-174150,-153370,--,-327520,-152814,--,-21336,-304757,--,-22763,-1.12
110/05/15,109,2,4952,凌通,1215808,799134,--,--,416674,--,--,416674,309180,--,107494,11904,119398,20145,99253,--,--,99253,-12605,--,86648,99253,--,--,86648,--,--,0.91
110/05/15,109,2,4956,光鋐,559192,477019,--,--,82173,--,--,82173,99687,0,-17514,-49,-17563,144,-17707,--,--,-17707,-455,--,-18162,-17707,--,--,-18162,--,--,-0.18
